"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @NickyArmet: CEO Twitter<U+0001F451><U+0001F934>
#Twitter #TwitterCEO #ElonMusk https://t.co/TGi3IB4FJ0",FALSE,0,NA,2022-04-27 01:36:26,FALSE,NA,"1519128305563496448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kalpna67236322",60,TRUE,FALSE,NA,NA
"RT @im1998live: #TwitterCEO
Meme for @elonmusk <U+2764><U+FE0F>
Congratulations CEO of Twitter <U+270C><U+FE0F> https://t.co/Wf5LP4Z1Ln",FALSE,0,NA,2022-04-27 01:36:21,FALSE,NA,"1519128281970515968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kalpna67236322",131,TRUE,FALSE,NA,NA
"RT @BM_CARRY05: #TwitterCEO  now next Amazon will be Elonzon <U+0001F602><U+0001F602><U+0001F602> https://t.co/yBGE4npN8A",FALSE,0,NA,2022-04-27 01:36:04,FALSE,NA,"1519128213846659072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kalpna67236322",100,TRUE,FALSE,NA,NA
"Mazel Tov Musk @elonmusk @paraga #madras #chennai style

#TwitterSold #Twitter #TwitterCEO https://t.co/J5F2RzcmOj",FALSE,0,NA,2022-04-27 01:35:49,FALSE,NA,"1519128151288283136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NBalajiCrypto",0,FALSE,FALSE,NA,NA
"RT @Believe_Indian: Bill Gates: Divorced
Elon Musk: Divorced
Jeff Bezos: Divorced

Returns are guaranteed if we go with Company owned by Di…",FALSE,0,NA,2022-04-27 01:35:44,FALSE,NA,"1519128128123129856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zikraurfikr",24,TRUE,FALSE,NA,NA
"<U+0C2E><U+0C28><U+0C4B><U+0C33><U+0C4D><U+0C33><U+0C41> <U+0C0F><U+0C02><U+0C26><U+0C3F> <U+0C2C><U+0C15><U+0C46><U+0C1F><U+0C4D><U+0C32><U+0C41> <U+0C2C><U+0C15><U+0C46><U+0C1F><U+0C4D><U+0C32><U+0C41> <U+0C38><U+0C4A><U+0C32><U+0C4D><U+0C32><U+0C41> <U+0C15><U+0C3E><U+0C30><U+0C41><U+0C38><U+0C4D><U+0C24><U+0C41><U+0C28><U+0C4D><U+0C28><U+0C3E><U+0C30><U+0C41> <U+0C2E><U+0C38><U+0C4D><U+0C15><U+0C4D> <U+0C17><U+0C3E><U+0C21><U+0C3F><U+0C15><U+0C3F>

ep <U+0C1F><U+0C4D><U+0C35><U+0C40><U+0C1F><U+0C4D><U+0C32><U+0C28><U+0C4D><U+0C28><U+0C3F> <U+0C08> hashtag <U+0C32><U+0C4B><U+0C28><U+0C47> <U+0C09><U+0C28><U+0C4D><U+0C28><U+0C3E><U+0C2F><U+0C3F>

#TwitterCEO",FALSE,3,NA,2022-04-27 01:35:25,FALSE,NA,"1519128049937121281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kiratakudu",0,FALSE,FALSE,NA,NA
"RT @Eyob_Belachew33: Dear @elonmusk please unblock pro-peace accounts in Ethiopia! Let the light of #FreeSpeech begin to shine!#TwitterBan…",FALSE,0,NA,2022-04-27 01:34:06,FALSE,NA,"1519127718750793730",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2021dhf",15,TRUE,FALSE,NA,NA
"RT @RamGoudM: #TwitterCEO since:2022-04-23_20:50:42_UTC

TRUMP <U+270C><U+FE0F> https://t.co/dTKdFotFsy",FALSE,0,NA,2022-04-27 01:33:00,FALSE,NA,"1519127438499975170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GKFactsTelugu1",13,TRUE,FALSE,NA,NA
"RT @MeetMalcom: The best meme so far #ElonMusk #Twitter #TwitterCEO #leavingtwitter https://t.co/ALCwGNtmg0",FALSE,0,NA,2022-04-27 01:32:36,FALSE,NA,"1519127338159865856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Unmesh_31",262,TRUE,FALSE,NA,NA
"RT @Uyghurian: Who can guarantee that @Twitter will not be more pro- CCP platform ? Chinese citizens cannot use @Twitter, but the CCP can.…",FALSE,0,NA,2022-04-27 01:32:34,FALSE,NA,"1519127331700367361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MahmudSelim6",9,TRUE,FALSE,NA,NA
"RT @midastouch786: #TwitterCEO

@paraga to Elon Musk ..<U+0001F602> https://t.co/UixrFUCstB",FALSE,0,NA,2022-04-27 01:32:07,FALSE,NA,"1519127217908772864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Netaji",43,TRUE,FALSE,NA,NA
"RT @sumittkar: Elon Musk to #ParagAgrawal

 #TwitterCEO #twittersold https://t.co/SNcmKOUDza",FALSE,0,NA,2022-04-27 01:32:06,FALSE,NA,"1519127215279124480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GKFactsTelugu1",11,TRUE,FALSE,NA,NA
"RT @OzFromKansas: @alexplitsas <U+0001F914>hmmm...interesting! Is #Trump coming back on?
<U+0001F609><U+0001F44C><U+0001F49E><U+0001F49E><U+0001F49E><U+261D><U+FE0F><U+2728>
#TwitterTakeover #TwitterCEO #Tweet100",FALSE,0,NA,2022-04-27 01:32:04,FALSE,NA,"1519127206018048000",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">BotTweet100</a>","BotTweet100",1,TRUE,FALSE,NA,NA
"RT @Manoj_Kumar_SM: Kangana Ranaut and Donald Trump  after #Tesla CEO #ElonMusk bought Twitter for $44 billion.

#TwitterTakeover  #Twitter…",FALSE,0,NA,2022-04-27 01:32:00,FALSE,NA,"1519127187508453376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","santu93311278",33,TRUE,FALSE,NA,NA
"RT @Humpty_Tweets: Twitter CEO @elonmusk let me tweet from space pls
 #TwitterCEO #MarchAgainstImportedGovt https://t.co/O5DpHP0JCs",FALSE,0,NA,2022-04-27 01:31:42,FALSE,NA,"1519127114573778944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","santu93311278",46,TRUE,FALSE,NA,NA
"Remember that heroin injection you took when Biden stole the election? <U+0001F602><U+0001F602> This is so much better than that<U+0001F923><U+0001F62D><U+0001F62D>… https://t.co/mMtCW8FxBO",FALSE,0,NA,2022-04-27 01:31:40,TRUE,NA,"1519127105480495105",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YahooNewscomm",0,FALSE,FALSE,NA,NA
"RT @TheNameIsRitess: Twitter CEO @elonmusk let me tweet from space pls
 #TwitterCEO #MarchAgainstImportedGovt https://t.co/xcH6FFiSB2",FALSE,0,NA,2022-04-27 01:31:32,FALSE,NA,"1519127072882405376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","santu93311278",67,TRUE,FALSE,NA,NA
"RT @BM_CARRY05: #TwitterCEO  now next Amazon will be Elonzon <U+0001F602><U+0001F602><U+0001F602> https://t.co/yBGE4npN8A",FALSE,0,NA,2022-04-27 01:31:16,FALSE,NA,"1519127002497765376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","santu93311278",100,TRUE,FALSE,NA,NA
"Crisp takeover <U+0001F525>
#ElonMusk #TwitterCEO #TwitterTakeover",FALSE,0,NA,2022-04-27 01:31:09,FALSE,NA,"1519126976346615808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atalantianking",0,FALSE,FALSE,NA,NA
"Giving Twitter another chance after 1 1/2 yr. deactivation. We'll see if free speech is a real thing here and if co… https://t.co/YXa5AuNjPe",FALSE,0,NA,2022-04-27 01:31:02,TRUE,NA,"1519126944645795840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AmericaAlways22",0,FALSE,FALSE,NA,NA
"@BentcatTx @ScottPresler @elonmusk Correct. The right-wind media and republicans are so afraid of new #TwitterCEO,… https://t.co/rdRIKssS1p",FALSE,0,"BentcatTx",2022-04-27 01:30:53,TRUE,"1519041695324717059","1519126909870698496","1041811045910814721","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FactsATruth",0,FALSE,FALSE,NA,NA
"RT @H_FinTech: It's justice, to restart the race between #Bitcoin, #Ethereum and #XRP.  #CRPHolders #TwitterCEO #FreeSpeech #cryptocurrency",FALSE,0,NA,2022-04-27 01:30:41,FALSE,NA,"1519126858704592897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xrppositively",17,TRUE,FALSE,NA,NA
"RT @FactsATruth: Correct. The right-wind media and republicans are so afraid of new #TwitterCEO, they will do anything to destroy the reput…",FALSE,0,NA,2022-04-27 01:30:25,FALSE,NA,"1519126791314497537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alien_janedoe",6,TRUE,FALSE,NA,NA
"RT @MeetMalcom: The best meme so far #ElonMusk #Twitter #TwitterCEO #leavingtwitter https://t.co/ALCwGNtmg0",FALSE,0,NA,2022-04-27 01:30:20,FALSE,NA,"1519126769793904640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mohammadjazim",262,TRUE,FALSE,NA,NA
"In light of the #ElonMusk #TwitterTakeover, #UQ Prof Katharine Gelber has concerns about Musk's vision for the plat… https://t.co/vswCe5XemH",FALSE,2,NA,2022-04-27 01:30:03,TRUE,NA,"1519126697664290817",NA,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","UQ_News",2,FALSE,FALSE,NA,NA
"RT @gayatreeeeeeeee: World ain't ready for the comeback of most badass person ever in the history...... 

#TwitterCEO #ElonMusk #DonaldTrum…",FALSE,0,NA,2022-04-27 01:29:59,FALSE,NA,"1519126681750962176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kalashnikov17_",1,TRUE,FALSE,NA,NA
"RT @FactsATruth: Correct. The right-wind media and republicans are so afraid of new #TwitterCEO, they will do anything to destroy the reput…",FALSE,0,NA,2022-04-27 01:29:39,FALSE,NA,"1519126599332876289",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FaunaFauna3",6,TRUE,FALSE,NA,NA
"RT @DaringDjango: One fine morning, bored #ElonMusk decided to go for a shopping and bought Twitter. Say hello to the new CEO of Twitter.…",FALSE,0,NA,2022-04-27 01:29:39,FALSE,NA,"1519126597139279872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jayprak35952911",479,TRUE,FALSE,NA,NA
"@elonmusk Correct. The right-wind media and republicans are so afraid of new #TwitterCEO, they will do anything to… https://t.co/axnt5VpZp0",FALSE,1,"elonmusk",2022-04-27 01:29:39,TRUE,"1519036983137509376","1519126597126696961","44196397","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FactsATruth",0,FALSE,FALSE,NA,NA
"RT @filmygyantelly1: Did you guys loved Pratik Sehajpal's Dua Karo song? <U+0001F60D><U+0001F49C>

Elon Musk is the new CEO of Twitter

#filmygyantelly1  #Pratik…",FALSE,0,NA,2022-04-27 01:29:22,FALSE,NA,"1519126528248119296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jasdeep_5911",224,TRUE,FALSE,NA,NA
"Bill Gates: Divorced
Elon Musk: Divorced
Jeff Bezos: Divorced

Returns are guaranteed if we go with Company owned b… https://t.co/YYrRWm2KhG",FALSE,15,NA,2022-04-27 01:29:12,TRUE,NA,"1519126485768224768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheNameIsRitess",1,FALSE,FALSE,NA,NA
"Correct. The right-wind media and republicans are so afraid of new #TwitterCEO, they will do anything to destroy th… https://t.co/wE6S0boHIP",FALSE,21,NA,2022-04-27 01:28:39,TRUE,NA,"1519126347183890432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FactsATruth",6,FALSE,FALSE,NA,NA
"3 clowns <U+0001F921> <U+0001F921><U+0001F921> #NBAPlayoffs #MEMTHIS #NBA75 #NBAPlayoffs2022 #NBATwitter #NBATwitterLive #NBA2K22 #NBAYoungBoy… https://t.co/GslO3Z3irf",FALSE,1,NA,2022-04-27 01:28:08,TRUE,NA,"1519126217760378883",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","901smoove",0,FALSE,FALSE,NA,NA
"Showing <U+0001F4A1> to the <U+0001F648> @elonmusk FREE SPEECH <U+0001F30E> ! #ElonMuskTwitter #poisonpill #TwitterTakeover #Twitter #TwitterCEO",FALSE,0,NA,2022-04-27 01:27:57,FALSE,NA,"1519126171694374919",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beatricelatour",0,FALSE,FALSE,NA,NA
"#twittersold 
Elon Musk bought twitter for 3lakhs Crore ($44 billion). 
New CEO of Twitter #ElonMusk… https://t.co/U1EX8eIjkA",FALSE,0,NA,2022-04-27 01:26:43,TRUE,NA,"1519125860351381505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ampletrails",0,FALSE,FALSE,NA,NA
"RT @AdithyaPKashyap: My edition meme <U+0001F601>

#twittersold 
#ElonMusk 
#ElonMuskBuyTwitter 
#TwitterCEO 
#ElonMuskMemes 
#Memes
#meme https://t.c…",FALSE,0,NA,2022-04-27 01:26:38,FALSE,NA,"1519125836745822208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sai_Aditya_",6,TRUE,FALSE,NA,NA
"RT @Earlarushy: #TwitterCEO since: Question is... How Twitter Earning mOney and Why Musk invested so much.... What he Want 2022-04-24_21:07…",FALSE,0,NA,2022-04-27 01:25:59,FALSE,NA,"1519125675617050624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NaidGorle",1,TRUE,FALSE,NA,NA
"RT @shubham87881444: Twitter kharid lia hai Elon Musk ne <U+0001F602> abh bus yeh twitter ka panchi na ud jaaye<U+0001F602><U+0001F425>
#ElonMusk
#ElonMuskTwitter
#TwitterC…",FALSE,0,NA,2022-04-27 01:25:15,FALSE,NA,"1519125490640257024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shubham_paul_",2,TRUE,FALSE,NA,NA
"Twitter kharid lia hai Elon Musk ne <U+0001F602> abh bus yeh twitter ka panchi na ud jaaye<U+0001F602><U+0001F425>
#ElonMusk
#ElonMuskTwitter… https://t.co/ietoBfcAsj",FALSE,2,NA,2022-04-27 01:25:06,TRUE,NA,"1519125454074290176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shubham_paul_",2,FALSE,FALSE,NA,NA
"Elon Musk buying Twitter is a great win for free speech, says Coinbase CEO #coinbase #elonmusk #elonmusktweets… https://t.co/8cN3cGdgo7",FALSE,0,NA,2022-04-27 01:25:05,TRUE,NA,"1519125447119761408",NA,"<a href=""https://www.fs-poster.com/"" rel=""nofollow"">FS_Poster_App</a>","dellyranksindia",0,FALSE,FALSE,NA,NA
"RT @Ashu123gaur: Dear @elonmusk

Before promoting free speech.. First tackle with #HateSpeech by all forms..&amp; fixed it! 

#TwitterCEO https…",FALSE,0,NA,2022-04-27 01:24:38,FALSE,NA,"1519125334049705985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hawee72",22,TRUE,FALSE,NA,NA
"#Twitter
#twittersold 
#TwitterCEO 
#ElonMusk https://t.co/WSOVoyLukf",FALSE,5,NA,2022-04-27 01:24:04,FALSE,NA,"1519125191074660352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maninee_writes",0,FALSE,FALSE,NA,NA
"Breaking News:

Elon Musk decides to rebrand Twitter as Musketwitter!

@elonmusk #TwitterCEO #TwitterTakeover",FALSE,0,NA,2022-04-27 01:24:01,FALSE,NA,"1519125181263929344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atl5120",0,FALSE,FALSE,NA,NA
"I’ve had only 20 followers since I got this dang #Twitter if Elon is gonna do it right he has to multiple my follow… https://t.co/KZcgFcBnEg",FALSE,0,NA,2022-04-27 01:23:30,TRUE,NA,"1519125049143435271",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seanlavelle_",0,FALSE,FALSE,NA,NA
"@alexplitsas <U+0001F914>hmmm...interesting! Is #Trump coming back on?
<U+0001F609><U+0001F44C><U+0001F49E><U+0001F49E><U+0001F49E><U+261D><U+FE0F><U+2728>
#TwitterTakeover #TwitterCEO #Tweet100",FALSE,0,"alexplitsas",2022-04-27 01:23:25,FALSE,"1519121181596659713","1519125028511662087","471547670","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OzFromKansas",1,FALSE,FALSE,NA,NA
"RT @Believe_Indian: Bill Gates: Divorced
Elon Musk: Divorced
Jeff Bezos: Divorced

Returns are guaranteed if we go with Company owned by Di…",FALSE,0,NA,2022-04-27 01:23:05,FALSE,NA,"1519124945242136576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khalilahmed790",24,TRUE,FALSE,NA,NA
"@elonmusk do you have a instance where you felt twitter censorship was the right thing ? Do you have a past instanc… https://t.co/tTRQnzMyKF",FALSE,0,"elonmusk",2022-04-27 01:22:46,TRUE,NA,"1519124865940217856","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frzshk",0,FALSE,FALSE,NA,NA
"RT @MeetMalcom: The best meme so far #ElonMusk #Twitter #TwitterCEO #leavingtwitter https://t.co/ALCwGNtmg0",FALSE,0,NA,2022-04-27 01:21:42,FALSE,NA,"1519124596204896257",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","buda3d",262,TRUE,FALSE,NA,NA
"Quero ver quem vai ter coragem de xingar o @elonmusk no Twitter e depois sair pra dar um rolê de Tesla autônomo.… https://t.co/pk2HA8frIF",FALSE,0,NA,2022-04-27 01:20:37,TRUE,NA,"1519124322778034176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eduardobocaost",0,FALSE,FALSE,NA,NA
"EXPLOSION<U+203C><U+FE0F>My first video with FAMOUS YouTuber… https://t.co/g5tEvfG2Pf via @YouTube #MarvelStudios #YouTuber… https://t.co/WglOT7bVwi",FALSE,1,NA,2022-04-27 01:17:01,TRUE,NA,"1519123418150449152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realkennypowell",0,FALSE,FALSE,NA,NA
"RT @AdithyaPKashyap: My edition meme <U+0001F601>

#twittersold 
#ElonMusk 
#ElonMuskBuyTwitter 
#TwitterCEO 
#ElonMuskMemes 
#Memes
#meme https://t.c…",FALSE,0,NA,2022-04-27 01:15:24,FALSE,NA,"1519123013131587584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","techyaaditya",6,TRUE,FALSE,NA,NA
"RT @RojerMatz: #twittersold 
Elon Musk bought twitter for 3lakhs Crore ($44 billion). 
New CEO of Twitter #ElonMusk 
#TwitterTakeover #Twit…",FALSE,0,NA,2022-04-27 01:14:46,FALSE,NA,"1519122850161958912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdityaC74159561",65,TRUE,FALSE,NA,NA
"@Twitter @elonmusk  @Tesla
#TwitterCEO #ElonMuskBuyTwitter  #ElonMuskBuysTwitter https://t.co/ruPw3YKbt9",FALSE,3,"Twitter",2022-04-27 01:14:27,FALSE,NA,"1519122771779133440","783214","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lostworld2003",1,FALSE,FALSE,NA,NA
"MY OLDEST tweet #10yearsoftwitter #TwitterCEO #TwitterTakeover",FALSE,0,"drsergen",2022-04-27 01:14:06,FALSE,"168744015137751040","1519122684487086081","490529713","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","drsergen",0,FALSE,FALSE,NA,NA
"RT @Uyghurian: Who can guarantee that @Twitter will not be more pro- CCP platform ? Chinese citizens cannot use @Twitter, but the CCP can.…",FALSE,0,NA,2022-04-27 01:13:49,FALSE,NA,"1519122611720323072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UyghurOmar",9,TRUE,FALSE,NA,NA
"Sigma rule @#+_-<U+20B9>+#&amp;_@ - destroy the medium of the process.<U+0001F44D><U+0001F601> @elonmusk #TwitterCEO https://t.co/0Kg4LtUT7x",FALSE,0,NA,2022-04-27 01:13:00,FALSE,NA,"1519122407231193088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YojitDubey",0,FALSE,FALSE,NA,NA
"RT @DaringDjango: One fine morning, bored #ElonMusk decided to go for a shopping and bought Twitter. Say hello to the new CEO of Twitter.…",FALSE,0,NA,2022-04-27 01:11:44,FALSE,NA,"1519122089550450688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Amir33874239",479,TRUE,FALSE,NA,NA
"RT @Believe_Indian: Bill Gates: Divorced
Elon Musk: Divorced
Jeff Bezos: Divorced

Returns are guaranteed if we go with Company owned by Di…",FALSE,0,NA,2022-04-27 01:11:14,FALSE,NA,"1519121964798992384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darloosanchez",24,TRUE,FALSE,NA,NA
"I constantly here people that work at #twitter talk about ""keeping people safe"" safe from what? Words? Hurt feeling… https://t.co/FDDTJWoDnz",FALSE,0,NA,2022-04-27 01:08:00,TRUE,NA,"1519121148893609984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trav_Ironside",0,FALSE,FALSE,NA,NA
"@prashanthram @vivekagnihotri The source supporting #voiceforsoil
Is #Twitter #TwitterCEO 
@Twitter 
May we express… https://t.co/vUZRuhTlWA",FALSE,2,"prashanthram",2022-04-27 01:07:30,TRUE,"1518975330295242753","1519121024725688320","26242835","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UxinYuxin",0,FALSE,FALSE,NA,NA
"RT @Martez305: BREAKING: Leaked Audio of Twitter All-Hands Call Reveals Concerned Employees Question Senior Leadership Over About “Mass Exo…",FALSE,0,NA,2022-04-27 01:07:25,FALSE,NA,"1519121001916817408",NA,"<a href=""http://discussionexpress.com"" rel=""nofollow"">Targeted Learning</a>","imagine_garden",1,TRUE,FALSE,NA,NA
